transaction_id,accm_txn_complete_time
16902,5/28/2022
17631,5/31/2022
17730,5/28/2022
17821,5/28/2022
18075,5/27/2022
18353,5/25/2022
18509,5/29/2022
18517,5/31/2022
18935,5/30/2022
19798,5/24/2022
19895,5/30/2022
19975,5/27/2022
1661,5/30/2022
3584,5/24/2022
3662,5/28/2022
3708,5/25/2022
3758,5/25/2022
3900,5/27/2022
5686,5/27/2022
5796,5/30/2022
6094,5/28/2022
6511,5/31/2022
6734,5/25/2022
8040,5/28/2022
8185,5/26/2022
8288,5/28/2022
9446,5/29/2022
9610,5/25/2022
9843,5/26/2022
10461,5/31/2022
10699,5/28/2022
10853,5/30/2022
13199,5/26/2022
13650,5/29/2022
13668,5/29/2022
13828,5/28/2022
13990,5/30/2022
14243,5/30/2022
14709,5/25/2022
14915,5/31/2022
15077,5/27/2022
15423,5/25/2022
15530,5/26/2022
15698,5/28/2022
15762,5/26/2022
15885,5/31/2022
16833,5/31/2022
16934,5/27/2022
18110,5/29/2022
18194,5/27/2022
18388,5/26/2022
18634,5/25/2022
19776,5/27/2022
19846,5/26/2022
19937,5/25/2022
1479,5/26/2022
1605,5/25/2022
1745,5/25/2022
2456,5/31/2022
2766,5/28/2022
2880,5/30/2022
2935,5/27/2022
5949,5/30/2022
6504,5/24/2022
6610,5/27/2022
6903,5/26/2022
7835,5/25/2022
8192,5/26/2022
8932,5/26/2022
9535,5/28/2022
10549,5/30/2022
11980,5/31/2022
14093,5/24/2022
14986,5/27/2022
15445,5/28/2022
15605,5/31/2022
15723,5/25/2022
16457,5/30/2022
16508,5/31/2022
17095,5/31/2022
17202,5/28/2022
17581,5/24/2022
18150,5/30/2022
18776,5/27/2022
19041,5/27/2022
19350,5/26/2022
19920,5/30/2022
462,5/24/2022
550,5/29/2022
642,5/25/2022
2032,5/30/2022
2954,5/31/2022
3045,5/26/2022
3627,5/26/2022
3658,5/31/2022
4088,5/31/2022
4105,5/24/2022
4399,5/28/2022
5100,5/26/2022
6137,5/30/2022
6374,5/30/2022
6574,5/25/2022
6747,5/24/2022
7179,5/24/2022
7513,5/28/2022
7644,5/27/2022
8614,5/31/2022
9153,5/27/2022
11469,5/27/2022
12924,5/31/2022
13684,5/30/2022
14459,5/27/2022
14801,5/29/2022
14880,5/24/2022
15503,5/25/2022
15899,5/29/2022
16268,5/31/2022
16734,5/24/2022
17239,5/31/2022
19336,5/27/2022
19897,5/30/2022
130,5/31/2022
539,5/26/2022
556,5/27/2022
775,5/26/2022
1019,5/31/2022
1075,5/24/2022
1112,5/24/2022
1766,5/25/2022
2421,5/26/2022
4163,5/24/2022
4481,5/24/2022
4758,5/26/2022
5063,5/24/2022
5770,5/28/2022
6053,5/26/2022
6101,5/30/2022
6705,5/31/2022
7921,5/30/2022
8047,5/28/2022
9198,5/29/2022
10554,5/28/2022
10845,5/27/2022
11053,5/29/2022
11182,5/30/2022
11249,5/28/2022
11420,5/31/2022
11977,5/28/2022
12595,5/27/2022
12913,5/29/2022
13159,5/24/2022
13403,5/27/2022
14399,5/29/2022
14806,5/30/2022
15099,5/26/2022
15955,5/27/2022
16201,5/24/2022
16507,5/24/2022
17000,5/28/2022
17279,5/27/2022
17489,5/30/2022
17501,5/26/2022
18635,5/31/2022
18787,5/26/2022
19712,5/24/2022
1455,5/30/2022
1477,5/28/2022
2359,5/24/2022
2362,5/27/2022
2746,5/29/2022
3163,5/28/2022
3202,5/27/2022
3685,5/29/2022
3814,5/30/2022
4800,5/30/2022
5792,5/28/2022
6017,5/31/2022
6029,5/30/2022
6765,5/25/2022
6871,5/31/2022
7095,5/31/2022
8043,5/30/2022
8163,5/30/2022
9523,5/24/2022
9646,5/28/2022
10677,5/29/2022
11368,5/29/2022
12098,5/31/2022
13655,5/27/2022
14395,5/29/2022
16376,5/31/2022
17284,5/25/2022
18368,5/27/2022
18846,5/24/2022
18854,5/26/2022
18921,5/28/2022
19388,5/24/2022
133,5/26/2022
540,5/26/2022
754,5/25/2022
1423,5/31/2022
3329,5/29/2022
3499,5/31/2022
3532,5/28/2022
3885,5/30/2022
4893,5/25/2022
4916,5/25/2022
5660,5/29/2022
5669,5/29/2022
5755,5/29/2022
5911,5/26/2022
6267,5/30/2022
6417,5/31/2022
6863,5/27/2022
8421,5/26/2022
9223,5/28/2022
9541,5/29/2022
10713,5/28/2022
11014,5/28/2022
11017,5/26/2022
11641,5/31/2022
11818,5/29/2022
11837,5/25/2022
11892,5/27/2022
12219,5/24/2022
13725,5/27/2022
15184,5/29/2022
15390,5/27/2022
15858,5/25/2022
17245,5/25/2022
17898,5/25/2022
18139,5/31/2022
18167,5/24/2022
18282,5/30/2022
18979,5/26/2022
19586,5/29/2022
233,5/29/2022
1065,5/31/2022
1582,5/28/2022
2089,5/26/2022
4486,5/26/2022
4888,5/24/2022
6385,5/28/2022
7961,5/28/2022
8276,5/27/2022
8830,5/27/2022
10396,5/25/2022
10504,5/31/2022
11528,5/30/2022
14307,5/25/2022
14696,5/25/2022
14764,5/28/2022
15378,5/27/2022
15734,5/26/2022
15736,5/26/2022
15935,5/30/2022
16830,5/28/2022
16953,5/24/2022
17069,5/31/2022
18637,5/27/2022
18649,5/31/2022
18955,5/27/2022
19162,5/24/2022
4,5/26/2022
236,5/31/2022
635,5/26/2022
1069,5/27/2022
2465,5/26/2022
2573,5/29/2022
2661,5/24/2022
3167,5/30/2022
3932,5/24/2022
5858,5/31/2022
6150,5/27/2022
6604,5/30/2022
7543,5/28/2022
8178,5/27/2022
8809,5/30/2022
8889,5/27/2022
9348,5/27/2022
10275,5/26/2022
11045,5/28/2022
12247,5/29/2022
14353,5/27/2022
14830,5/28/2022
15465,5/29/2022
15746,5/28/2022
16018,5/29/2022
16746,5/30/2022
17584,5/26/2022
18131,5/31/2022
18274,5/25/2022
18965,5/27/2022
19054,5/26/2022
19233,5/26/2022
19287,5/24/2022
19337,5/30/2022
10,5/28/2022
57,5/29/2022
393,5/25/2022
588,5/26/2022
3057,5/30/2022
3237,5/28/2022
3261,5/30/2022
3411,5/31/2022
4292,5/27/2022
4365,5/27/2022
6071,5/25/2022
6164,5/29/2022
6776,5/24/2022
7658,5/29/2022
7924,5/30/2022
8218,5/28/2022
10480,5/27/2022
10563,5/30/2022
12350,5/30/2022
12385,5/31/2022
12857,5/26/2022
13379,5/28/2022
14585,5/30/2022
14653,5/30/2022
14802,5/24/2022
15105,5/27/2022
15879,5/27/2022
16431,5/30/2022
17896,5/28/2022
18049,5/25/2022
18251,5/26/2022
18610,5/27/2022
18722,5/31/2022
19045,5/24/2022
19280,5/28/2022
19792,5/31/2022
19950,5/26/2022
1163,5/29/2022
1309,5/27/2022
1537,5/31/2022
1642,5/27/2022
2824,5/25/2022
3542,5/29/2022
3812,5/27/2022
5046,5/26/2022
5107,5/30/2022
5608,5/29/2022
7294,5/31/2022
7763,5/30/2022
8719,5/24/2022
9952,5/29/2022
10154,5/28/2022
10844,5/24/2022
11154,5/31/2022
11489,5/28/2022
11658,5/27/2022
12064,5/25/2022
12192,5/25/2022
13663,5/27/2022
14011,5/31/2022
14222,5/27/2022
14652,5/28/2022
16136,5/24/2022
16384,5/31/2022
16863,5/28/2022
18201,5/30/2022
18207,5/31/2022
19240,5/27/2022
371,5/28/2022
384,5/26/2022
788,5/25/2022
968,5/30/2022
1116,5/30/2022
1140,5/24/2022
1941,5/28/2022
2100,5/31/2022
2464,5/25/2022
2850,5/28/2022
3171,5/24/2022
3207,5/30/2022
3401,5/26/2022
4298,5/26/2022
4775,5/30/2022
5311,5/24/2022
6103,5/25/2022
6456,5/27/2022
6764,5/26/2022
8019,5/28/2022
9507,5/28/2022
9691,5/25/2022
9951,5/30/2022
10043,5/25/2022
10494,5/26/2022
11705,5/31/2022
13909,5/27/2022
14206,5/31/2022
14674,5/28/2022
14690,5/28/2022
14849,5/29/2022
15155,5/24/2022
15345,5/28/2022
15356,5/28/2022
15838,5/26/2022
16558,5/29/2022
16584,5/28/2022
16646,5/24/2022
17214,5/25/2022
17334,5/27/2022
18006,5/30/2022
18087,5/31/2022
268,5/24/2022
527,5/25/2022
1467,5/24/2022
2728,5/27/2022
3700,5/29/2022
3770,5/30/2022
3778,5/31/2022
4259,5/28/2022
4357,5/28/2022
4502,5/30/2022
5285,5/31/2022
5536,5/29/2022
5612,5/31/2022
7192,5/29/2022
7882,5/29/2022
8502,5/31/2022
9152,5/27/2022
9267,5/27/2022
9514,5/28/2022
10233,5/27/2022
11369,5/27/2022
11464,5/29/2022
11600,5/30/2022
11712,5/31/2022
12077,5/24/2022
12900,5/29/2022
13053,5/25/2022
14417,5/31/2022
14534,5/26/2022
14877,5/25/2022
15255,5/29/2022
16450,5/25/2022
16671,5/26/2022
17360,5/31/2022
17402,5/27/2022
18402,5/30/2022
18761,5/24/2022
18816,5/29/2022
19214,5/30/2022
19426,5/27/2022
422,5/24/2022
1090,5/27/2022
1790,5/27/2022
1976,5/29/2022
2547,5/31/2022
2949,5/27/2022
4070,5/29/2022
6367,5/26/2022
6792,5/27/2022
6842,5/24/2022
6932,5/24/2022
7114,5/24/2022
7310,5/31/2022
7317,5/31/2022
7398,5/29/2022
7925,5/30/2022
8250,5/28/2022
9295,5/29/2022
9350,5/26/2022
9588,5/30/2022
12265,5/27/2022
12381,5/30/2022
12650,5/29/2022
13075,5/30/2022
13755,5/25/2022
15140,5/26/2022
15243,5/27/2022
16396,5/24/2022
17771,5/25/2022
18582,5/31/2022
18937,5/25/2022
19753,5/27/2022
19926,5/25/2022
294,5/25/2022
1564,5/25/2022
1725,5/27/2022
1729,5/28/2022
2259,5/29/2022
2519,5/31/2022
3319,5/31/2022
3416,5/27/2022
3677,5/25/2022
3834,5/27/2022
3929,5/29/2022
4123,5/29/2022
4151,5/29/2022
4476,5/30/2022
6136,5/29/2022
6783,5/29/2022
6844,5/27/2022
7505,5/29/2022
7607,5/24/2022
8633,5/25/2022
8688,5/31/2022
10080,5/30/2022
10133,5/27/2022
11244,5/29/2022
11253,5/31/2022
12312,5/28/2022
12486,5/31/2022
12695,5/31/2022
12763,5/28/2022
13930,5/29/2022
14670,5/28/2022
16015,5/31/2022
17495,5/25/2022
17567,5/25/2022
18136,5/26/2022
19480,5/25/2022
19857,5/27/2022
1009,5/31/2022
1071,5/30/2022
1215,5/29/2022
1466,5/30/2022
2426,5/30/2022
2877,5/27/2022
3102,5/26/2022
4702,5/29/2022
4705,5/29/2022
4737,5/27/2022
5167,5/24/2022
5837,5/29/2022
6957,5/31/2022
8488,5/30/2022
8528,5/28/2022
9891,5/24/2022
10146,5/30/2022
10204,5/26/2022
10221,5/26/2022
10319,5/29/2022
11388,5/28/2022
11527,5/26/2022
11809,5/25/2022
12626,5/26/2022
12978,5/31/2022
13074,5/30/2022
13417,5/28/2022
13848,5/27/2022
14194,5/30/2022
14727,5/30/2022
14797,5/26/2022
16411,5/29/2022
16533,5/29/2022
17572,5/30/2022
17694,5/24/2022
18040,5/26/2022
18418,5/31/2022
19408,5/28/2022
19940,5/26/2022
602,5/24/2022
949,5/26/2022
975,5/31/2022
1975,5/31/2022
2030,5/28/2022
2040,5/24/2022
2473,5/25/2022
3018,5/31/2022
3899,5/30/2022
3901,5/29/2022
4556,5/31/2022
5049,5/28/2022
5519,5/25/2022
6946,5/26/2022
7008,5/29/2022
7271,5/26/2022
7564,5/24/2022
7818,5/27/2022
8187,5/27/2022
8317,5/31/2022
8462,5/26/2022
8536,5/27/2022
8582,5/28/2022
8710,5/24/2022
8773,5/26/2022
10052,5/25/2022
10258,5/31/2022
11745,5/31/2022
13222,5/29/2022
13560,5/29/2022
13743,5/24/2022
13845,5/24/2022
14306,5/27/2022
16788,5/26/2022
17211,5/28/2022
17588,5/31/2022
19805,5/25/2022
19964,5/28/2022
366,5/30/2022
1189,5/25/2022
2484,5/29/2022
2670,5/29/2022
2742,5/31/2022
2821,5/25/2022
3015,5/24/2022
3165,5/26/2022
3543,5/26/2022
3562,5/31/2022
5009,5/25/2022
6041,5/29/2022
6461,5/29/2022
7002,5/28/2022
7093,5/28/2022
7194,5/27/2022
7507,5/27/2022
7528,5/31/2022
7707,5/30/2022
8036,5/30/2022
8393,5/26/2022
9282,5/31/2022
9453,5/30/2022
10112,5/31/2022
10621,5/29/2022
11129,5/25/2022
12218,5/28/2022
12245,5/26/2022
12505,5/24/2022
12779,5/26/2022
12953,5/29/2022
13294,5/25/2022
13374,5/30/2022
13479,5/26/2022
13661,5/30/2022
14839,5/27/2022
15221,5/31/2022
15792,5/26/2022
15927,5/28/2022
16250,5/30/2022
18151,5/29/2022
19188,5/31/2022
546,5/24/2022
853,5/27/2022
862,5/31/2022
979,5/26/2022
1291,5/29/2022
1936,5/26/2022
2185,5/25/2022
3244,5/24/2022
3660,5/26/2022
3800,5/29/2022
4166,5/25/2022
4425,5/25/2022
4564,5/24/2022
4920,5/28/2022
5587,5/31/2022
5844,5/29/2022
5879,5/29/2022
5985,5/25/2022
6348,5/30/2022
6740,5/30/2022
7053,5/29/2022
7525,5/24/2022
7805,5/31/2022
8093,5/29/2022
8602,5/31/2022
8630,5/30/2022
8647,5/28/2022
8746,5/30/2022
8811,5/26/2022
9174,5/27/2022
9430,5/24/2022
9515,5/29/2022
9598,5/27/2022
9910,5/26/2022
12188,5/25/2022
12872,5/28/2022
13218,5/31/2022
13458,5/30/2022
13564,5/25/2022
13818,5/31/2022
14075,5/27/2022
14449,5/24/2022
14756,5/30/2022
15202,5/30/2022
15429,5/28/2022
16451,5/25/2022
17322,5/29/2022
17850,5/27/2022
18547,5/24/2022
18672,5/31/2022
19399,5/25/2022
19460,5/28/2022
19503,5/28/2022
19861,5/31/2022
35,5/29/2022
314,5/27/2022
571,5/29/2022
644,5/25/2022
1135,5/25/2022
1743,5/25/2022
2494,5/31/2022
2612,5/28/2022
3361,5/26/2022
4241,5/30/2022
5526,5/27/2022
5665,5/24/2022
6874,5/27/2022
7946,5/28/2022
7948,5/29/2022
8730,5/24/2022
8747,5/28/2022
8957,5/29/2022
8981,5/29/2022
9405,5/28/2022
9631,5/24/2022
11331,5/31/2022
11949,5/30/2022
12211,5/26/2022
13476,5/24/2022
13932,5/24/2022
15518,5/24/2022
15611,5/31/2022
16374,5/24/2022
16410,5/30/2022
16836,5/29/2022
17280,5/27/2022
17475,5/31/2022
17513,5/31/2022
17996,5/27/2022
18077,5/27/2022
18687,5/31/2022
18912,5/31/2022
19179,5/29/2022
19360,5/28/2022
153,5/31/2022
476,5/30/2022
2767,5/30/2022
3109,5/26/2022
3365,5/29/2022
3956,5/25/2022
4004,5/26/2022
4160,5/28/2022
4614,5/31/2022
4749,5/30/2022
5041,5/29/2022
5675,5/28/2022
5859,5/30/2022
6338,5/30/2022
6974,5/25/2022
7412,5/24/2022
7858,5/31/2022
8018,5/28/2022
8587,5/31/2022
9361,5/31/2022
9567,5/30/2022
9674,5/25/2022
10640,5/30/2022
10893,5/27/2022
11399,5/29/2022
12499,5/28/2022
12728,5/26/2022
13235,5/25/2022
13444,5/31/2022
13530,5/30/2022
13533,5/28/2022
14335,5/31/2022
15803,5/31/2022
15849,5/30/2022
15897,5/25/2022
16713,5/30/2022
16798,5/25/2022
17766,5/24/2022
17784,5/28/2022
18285,5/26/2022
18510,5/24/2022
19079,5/25/2022
537,5/31/2022
707,5/26/2022
1138,5/31/2022
1500,5/26/2022
1921,5/31/2022
2156,5/30/2022
2853,5/26/2022
2867,5/26/2022
3340,5/30/2022
5260,5/27/2022
5569,5/26/2022
5635,5/31/2022
5734,5/28/2022
5741,5/30/2022
5779,5/28/2022
5878,5/27/2022
5955,5/28/2022
6104,5/24/2022
6468,5/29/2022
6720,5/24/2022
6890,5/27/2022
6913,5/28/2022
7039,5/29/2022
7164,5/30/2022
7452,5/24/2022
7782,5/24/2022
8156,5/29/2022
9159,5/27/2022
9300,5/24/2022
9391,5/27/2022
9492,5/28/2022
9898,5/29/2022
11144,5/31/2022
11716,5/29/2022
12127,5/28/2022
12578,5/29/2022
12612,5/25/2022
12631,5/25/2022
13203,5/26/2022
13253,5/24/2022
13855,5/30/2022
14235,5/26/2022
14236,5/31/2022
14301,5/29/2022
14723,5/28/2022
15238,5/24/2022
15615,5/27/2022
16125,5/27/2022
16581,5/28/2022
17116,5/28/2022
17343,5/28/2022
17484,5/25/2022
17553,5/31/2022
17674,5/24/2022
17872,5/30/2022
18730,5/25/2022
19075,5/25/2022
19249,5/28/2022
19588,5/28/2022
985,5/25/2022
1360,5/26/2022
2311,5/28/2022
2538,5/29/2022
2932,5/28/2022
3240,5/27/2022
3654,5/29/2022
3965,5/30/2022
4525,5/25/2022
5141,5/27/2022
5350,5/26/2022
5717,5/29/2022
6128,5/24/2022
6201,5/31/2022
6911,5/30/2022
7010,5/24/2022
7904,5/26/2022
8666,5/26/2022
9220,5/30/2022
9522,5/30/2022
9730,5/29/2022
10062,5/25/2022
10848,5/25/2022
11513,5/31/2022
11609,5/31/2022
12023,5/24/2022
12827,5/27/2022
13017,5/28/2022
13210,5/31/2022
13740,5/25/2022
13810,5/24/2022
13952,5/27/2022
14437,5/31/2022
15132,5/31/2022
15472,5/29/2022
15750,5/28/2022
17119,5/27/2022
19558,5/28/2022
159,5/29/2022
372,5/26/2022
455,5/25/2022
739,5/30/2022
810,5/31/2022
1048,5/30/2022
1059,5/28/2022
1177,5/31/2022
1308,5/26/2022
2446,5/29/2022
2649,5/30/2022
3497,5/29/2022
3723,5/28/2022
4170,5/27/2022
4589,5/26/2022
5801,5/30/2022
6814,5/28/2022
6826,5/26/2022
7409,5/27/2022
7495,5/31/2022
7798,5/27/2022
8158,5/29/2022
8227,5/30/2022
8882,5/28/2022
9258,5/31/2022
9455,5/30/2022
11212,5/28/2022
11526,5/25/2022
12291,5/25/2022
12390,5/26/2022
12925,5/25/2022
13251,5/26/2022
14020,5/31/2022
14431,5/29/2022
14607,5/27/2022
15013,5/31/2022
15516,5/31/2022
16084,5/28/2022
16480,5/29/2022
17064,5/28/2022
17616,5/31/2022
17941,5/27/2022
19691,5/28/2022
19819,5/30/2022
1390,5/31/2022
1489,5/24/2022
1815,5/29/2022
1816,5/25/2022
1830,5/31/2022
2702,5/24/2022
2847,5/27/2022
3258,5/26/2022
3385,5/27/2022
3436,5/24/2022
3993,5/29/2022
4199,5/25/2022
4297,5/26/2022
5555,5/29/2022
5904,5/31/2022
6033,5/24/2022
6864,5/27/2022
7722,5/29/2022
8503,5/28/2022
8990,5/26/2022
9200,5/31/2022
9548,5/25/2022
10384,5/27/2022
11042,5/27/2022
11218,5/24/2022
11417,5/26/2022
11536,5/30/2022
11554,5/28/2022
11591,5/27/2022
11817,5/27/2022
12231,5/29/2022
12301,5/29/2022
13785,5/26/2022
13981,5/27/2022
14581,5/29/2022
14623,5/24/2022
14636,5/31/2022
16654,5/25/2022
16906,5/25/2022
17827,5/27/2022
18083,5/27/2022
18545,5/25/2022
19348,5/30/2022
19542,5/30/2022
889,5/30/2022
1231,5/25/2022
1793,5/28/2022
1851,5/26/2022
2073,5/29/2022
2313,5/30/2022
2588,5/24/2022
2754,5/27/2022
3374,5/25/2022
3418,5/29/2022
4438,5/28/2022
4750,5/27/2022
5408,5/24/2022
5709,5/28/2022
5908,5/27/2022
6624,5/25/2022
6799,5/25/2022
6941,5/25/2022
7488,5/29/2022
8487,5/31/2022
8735,5/28/2022
10049,5/31/2022
10237,5/31/2022
10486,5/28/2022
11121,5/28/2022
11583,5/26/2022
12627,5/31/2022
12882,5/28/2022
13937,5/30/2022
14261,5/25/2022
15092,5/24/2022
16627,5/29/2022
16749,5/29/2022
16770,5/26/2022
17357,5/24/2022
17451,5/26/2022
17610,5/24/2022
18234,5/25/2022
19087,5/31/2022
19355,5/27/2022
19577,5/31/2022
19633,5/30/2022
19898,5/26/2022
597,5/25/2022
699,5/28/2022
3234,5/29/2022
3249,5/30/2022
3655,5/25/2022
4512,5/30/2022
4729,5/31/2022
6451,5/28/2022
6466,5/27/2022
7027,5/25/2022
7424,5/31/2022
7872,5/29/2022
8044,5/25/2022
9272,5/30/2022
9325,5/27/2022
9714,5/30/2022
9816,5/28/2022
9856,5/26/2022
9858,5/29/2022
9892,5/31/2022
10079,5/29/2022
10151,5/28/2022
11689,5/26/2022
12722,5/28/2022
13983,5/26/2022
14047,5/25/2022
14340,5/26/2022
14493,5/31/2022
14715,5/26/2022
14864,5/27/2022
15377,5/30/2022
15967,5/28/2022
16203,5/31/2022
16921,5/29/2022
17230,5/25/2022
17324,5/25/2022
18005,5/25/2022
18476,5/28/2022
19273,5/30/2022
19696,5/31/2022
19877,5/26/2022
231,5/25/2022
617,5/28/2022
624,5/25/2022
1773,5/28/2022
2058,5/31/2022
2797,5/28/2022
2887,5/31/2022
3775,5/30/2022
3893,5/27/2022
4323,5/26/2022
4463,5/24/2022
4568,5/30/2022
4610,5/27/2022
6059,5/27/2022
6361,5/29/2022
6677,5/31/2022
6986,5/25/2022
8120,5/24/2022
8766,5/31/2022
9127,5/24/2022
10032,5/31/2022
12725,5/29/2022
12839,5/26/2022
12988,5/26/2022
14805,5/27/2022
15332,5/24/2022
15924,5/25/2022
17315,5/27/2022
17330,5/31/2022
17725,5/28/2022
18271,5/26/2022
18964,5/30/2022
18991,5/25/2022
19756,5/28/2022
19833,5/31/2022
329,5/31/2022
348,5/29/2022
1641,5/31/2022
2320,5/25/2022
2395,5/30/2022
3293,5/26/2022
4307,5/29/2022
4474,5/24/2022
4529,5/29/2022
4766,5/29/2022
4957,5/25/2022
6027,5/25/2022
6587,5/24/2022
7146,5/25/2022
7862,5/27/2022
8134,5/28/2022
8847,5/24/2022
9263,5/27/2022
9407,5/31/2022
9888,5/30/2022
10063,5/30/2022
10912,5/31/2022
11634,5/30/2022
12190,5/30/2022
12583,5/25/2022
13267,5/24/2022
13615,5/28/2022
13673,5/27/2022
13835,5/27/2022
14342,5/28/2022
15479,5/28/2022
15789,5/30/2022
15996,5/28/2022
16699,5/26/2022
17286,5/26/2022
9,5/31/2022
475,5/27/2022
1202,5/26/2022
2059,5/25/2022
2211,5/31/2022
4173,5/31/2022
5153,5/28/2022
5973,5/29/2022
7309,5/31/2022
7324,5/27/2022
8115,5/26/2022
8513,5/31/2022
8764,5/25/2022
8826,5/24/2022
9379,5/25/2022
9672,5/30/2022
9879,5/30/2022
10715,5/28/2022
10831,5/31/2022
11449,5/31/2022
12411,5/29/2022
15835,5/31/2022
17122,5/30/2022
17297,5/26/2022
17620,5/27/2022
18142,5/28/2022
19380,5/24/2022
900,5/29/2022
1124,5/25/2022
1164,5/31/2022
1647,5/31/2022
1913,5/27/2022
3433,5/28/2022
3634,5/31/2022
4537,5/28/2022
5549,5/27/2022
5667,5/28/2022
6612,5/27/2022
7614,5/31/2022
7705,5/27/2022
7757,5/30/2022
7789,5/31/2022
7967,5/26/2022
8045,5/29/2022
8179,5/26/2022
9533,5/30/2022
9779,5/25/2022
10291,5/26/2022
10632,5/24/2022
10692,5/24/2022
11328,5/30/2022
11751,5/29/2022
14661,5/28/2022
14768,5/30/2022
15865,5/30/2022
16089,5/24/2022
16193,5/27/2022
16790,5/31/2022
17395,5/27/2022
18450,5/28/2022
18451,5/30/2022
18626,5/25/2022
19308,5/29/2022
19552,5/26/2022
19610,5/31/2022
19788,5/29/2022
1094,5/31/2022
1364,5/30/2022
1606,5/26/2022
1640,5/29/2022
1915,5/29/2022
2050,5/26/2022
2143,5/30/2022
2193,5/28/2022
3995,5/29/2022
4120,5/30/2022
4982,5/26/2022
6411,5/29/2022
6458,5/25/2022
6565,5/31/2022
6970,5/28/2022
8709,5/30/2022
8778,5/28/2022
10648,5/25/2022
10742,5/24/2022
10776,5/30/2022
11424,5/27/2022
11462,5/26/2022
12851,5/26/2022
12880,5/24/2022
13175,5/26/2022
13554,5/28/2022
13586,5/28/2022
13920,5/26/2022
15239,5/28/2022
15686,5/27/2022
15988,5/24/2022
16465,5/24/2022
16499,5/26/2022
17078,5/28/2022
17200,5/24/2022
17467,5/30/2022
18265,5/25/2022
18477,5/27/2022
19166,5/31/2022
286,5/29/2022
503,5/28/2022
783,5/29/2022
1820,5/27/2022
2209,5/27/2022
5884,5/29/2022
6190,5/31/2022
6213,5/28/2022
6287,5/28/2022
6390,5/24/2022
6550,5/31/2022
7200,5/30/2022
7660,5/30/2022
8223,5/30/2022
8441,5/30/2022
9885,5/31/2022
10203,5/29/2022
10434,5/31/2022
10731,5/31/2022
10770,5/25/2022
11931,5/24/2022
12088,5/24/2022
12307,5/30/2022
12751,5/28/2022
12970,5/24/2022
13481,5/27/2022
14717,5/27/2022
14845,5/26/2022
15017,5/24/2022
16610,5/30/2022
16653,5/30/2022
17651,5/25/2022
17727,5/25/2022
18223,5/27/2022
18380,5/31/2022
19065,5/25/2022
19624,5/25/2022
88,5/30/2022
678,5/31/2022
1223,5/31/2022
1574,5/26/2022
3568,5/25/2022
3979,5/30/2022
4049,5/31/2022
4153,5/27/2022
4187,5/29/2022
4460,5/24/2022
5025,5/26/2022
5075,5/28/2022
5570,5/30/2022
6226,5/29/2022
6381,5/26/2022
6495,5/27/2022
7633,5/31/2022
8913,5/24/2022
9135,5/27/2022
9143,5/25/2022
9347,5/24/2022
9682,5/24/2022
9710,5/30/2022
10505,5/27/2022
11936,5/31/2022
12084,5/24/2022
13295,5/25/2022
14706,5/24/2022
15152,5/26/2022
15201,5/24/2022
16298,5/31/2022
16436,5/28/2022
16985,5/24/2022
17295,5/27/2022
17621,5/29/2022
17926,5/29/2022
17950,5/26/2022
18926,5/29/2022
19230,5/27/2022
19289,5/28/2022
19447,5/29/2022
1463,5/28/2022
1985,5/24/2022
2364,5/30/2022
3211,5/25/2022
3223,5/24/2022
3270,5/24/2022
3916,5/27/2022
3978,5/26/2022
4687,5/27/2022
4977,5/24/2022
5540,5/25/2022
5855,5/24/2022
5941,5/28/2022
7109,5/30/2022
7297,5/24/2022
7419,5/29/2022
7912,5/28/2022
8066,5/29/2022
9554,5/27/2022
10156,5/26/2022
10172,5/24/2022
10561,5/26/2022
11756,5/26/2022
12922,5/29/2022
12940,5/30/2022
13112,5/26/2022
13410,5/25/2022
13618,5/25/2022
14936,5/26/2022
15407,5/26/2022
16269,5/28/2022
17111,5/28/2022
17184,5/25/2022
17519,5/27/2022
17522,5/30/2022
19845,5/25/2022
232,5/26/2022
932,5/29/2022
1141,5/24/2022
2861,5/26/2022
3557,5/29/2022
